Customer ID,Signup Date,Acquisition Month,Channel,CAC CAD,Activated,Activation Date,Active Day 30,Active Day 60,Active Day 90,Active Day 180,Days Active,Monthly Revenue CAD,Customer Segment
NP00520,2024-12-01,2024-12,Paid Social,92.38,Yes,2024-12-01,Yes,Yes,Yes,Yes,132,0,Low Value
NP01269,2024-12-01,2024-12,Referral,57.24,Yes,2024-12-01,Yes,Yes,Yes,Yes,180,29.22,High Value
NP01534,2024-12-01,2024-12,Referral,40.99,Yes,2024-12-01,Yes,Yes,Yes,No,83,33.07,High Value
NP01859,2024-12-01,2024-12,Email Campaign,23.84,No,,No,No,No,No,0,0,Churned
NP00227,2024-12-02,2024-12,Email Campaign,29.16,Yes,2024-12-02,No,No,No,No,5,4.104,Churned
NP00235,2024-12-02,2024-12,Organic Search,26.38,Yes,2024-12-02,No,No,No,No,8,6.417,Churned
NP00504,2024-12-02,2024-12,Organic Search,54.84,Yes,2024-12-02,No,No,No,No,4,3.864,Churned
NP00519,2024-12-02,2024-12,Referral,61.73,Yes,2024-12-04,No,No,No,No,5,11.388,Churned
NP01079,2024-12-02,2024-12,Paid Social,78.19,Yes,2024-12-02,No,No,No,No,4,3.564,Churned
NP01542,2024-12-02,2024-12,Organic Search,34.94,Yes,2024-12-03,No,No,No,No,8,7.113,Churned
NP00951,2024-12-03,2024-12,Paid Social,105.86,No,,No,No,No,No,0,0,Churned
NP01307,2024-12-03,2024-12,Email Campaign,15.66,Yes,2024-12-04,Yes,Yes,No,No,50,2.619,Churned
NP01333,2024-12-03,2024-12,Referral,69.97,Yes,2024-12-05,No,No,No,No,8,10.043999999999999,Churned
NP01716,2024-12-03,2024-12,Paid Social,103.65,No,,No,No,No,No,0,0,Churned
NP02280,2024-12-03,2024-12,Paid Social,57.59,Yes,2024-12-03,No,No,No,No,3,7.098,Churned
NP00531,2024-12-04,2024-12,Referral,69.42,Yes,2024-12-05,No,No,No,No,3,4.002,Churned
NP01980,2024-12-04,2024-12,Paid Social,88.87,No,,No,No,No,No,0,0,Churned
NP01316,2024-12-05,2024-12,Paid Social,102.89,No,,No,No,No,No,0,0,Churned
NP02158,2024-12-05,2024-12,Organic Search,29.61,Yes,2024-12-08,No,No,No,No,6,10.35,Churned
NP00990,2024-12-06,2024-12,Paid Social,78.66,No,,No,No,No,No,0,0,Churned
NP01607,2024-12-06,2024-12,Paid Social,72.74,Yes,2024-12-08,No,No,No,No,3,0,Churned
NP01849,2024-12-06,2024-12,Email Campaign,25.69,Yes,2024-12-07,No,No,No,No,4,2.0909999999999997,Churned
NP00670,2024-12-07,2024-12,Organic Search,38.02,Yes,2024-12-08,No,No,No,No,6,2.466,Churned
NP01256,2024-12-07,2024-12,Paid Social,57.61,Yes,2024-12-09,Yes,No,No,No,10,2.946,Churned
NP01375,2024-12-07,2024-12,Paid Social,93.74,No,,No,No,No,No,0,0,Churned
NP01895,2024-12-07,2024-12,Organic Search,21.98,Yes,2024-12-10,No,No,No,No,2,3.3,Churned
NP02217,2024-12-07,2024-12,Paid Social,101.65,No,,No,No,No,No,0,0,Churned
NP01200,2024-12-08,2024-12,Paid Social,80.13,No,,No,No,No,No,0,0,Churned
NP01546,2024-12-08,2024-12,Email Campaign,16.11,No,,No,No,No,No,0,0,Churned
NP00118,2024-12-09,2024-12,Referral,37.42,Yes,2024-12-09,No,No,No,No,2,6.234,Churned
NP00602,2024-12-09,2024-12,Referral,31.68,Yes,2024-12-11,No,No,No,No,3,8.703,Churned
NP01085,2024-12-09,2024-12,Paid Social,103.75,No,,No,No,No,No,0,0,Churned
NP01465,2024-12-09,2024-12,Email Campaign,21.72,Yes,2024-12-11,Yes,No,No,No,10,2.415,Churned
NP01802,2024-12-09,2024-12,Organic Search,42.73,Yes,2024-12-11,Yes,Yes,No,No,57,4.866,Churned
NP01888,2024-12-09,2024-12,Paid Social,70.42,Yes,2024-12-10,No,No,No,No,1,4.374,Churned
NP02181,2024-12-09,2024-12,Organic Search,50.48,Yes,2024-12-11,Yes,Yes,Yes,Yes,128,31.55,High Value
NP02374,2024-12-09,2024-12,Paid Social,58.6,Yes,2024-12-12,Yes,No,No,No,20,2.7329999999999997,Churned
NP00317,2024-12-10,2024-12,Paid Social,78.8,Yes,2024-12-12,Yes,No,No,No,14,7.23,Churned
NP00690,2024-12-10,2024-12,Organic Search,54.94,Yes,2024-12-12,Yes,Yes,Yes,No,111,17.08,Medium Value
NP01127,2024-12-10,2024-12,Paid Social,84.53,Yes,2024-12-11,No,No,No,No,7,0.966,Churned
NP01867,2024-12-10,2024-12,Paid Social,84.1,No,,No,No,No,No,0,0,Churned
NP02225,2024-12-10,2024-12,Referral,65.79,Yes,2024-12-12,No,No,No,No,6,5.865,Churned
NP02256,2024-12-10,2024-12,Paid Social,84.92,No,,No,No,No,No,0,0,Churned
NP00009,2024-12-11,2024-12,Paid Social,104.76,Yes,2024-12-14,No,No,No,No,3,2.1,Churned
NP00396,2024-12-11,2024-12,Paid Social,83.02,Yes,2024-12-13,No,No,No,No,7,4.3709999999999996,Churned
NP01877,2024-12-11,2024-12,Paid Social,100.7,Yes,2024-12-12,Yes,Yes,Yes,Yes,120,19.83,Medium Value
NP00563,2024-12-12,2024-12,Organic Search,42.24,Yes,2024-12-15,Yes,Yes,Yes,No,90,38.43,High Value
NP01439,2024-12-12,2024-12,Organic Search,36.38,Yes,2024-12-13,Yes,Yes,Yes,Yes,124,20.1,Medium Value
NP01765,2024-12-12,2024-12,Referral,60.3,Yes,2024-12-15,Yes,Yes,No,No,42,0,Churned
NP01965,2024-12-12,2024-12,Email Campaign,15.17,No,,No,No,No,No,0,0,Churned
NP02257,2024-12-12,2024-12,Paid Social,92.9,Yes,2024-12-13,Yes,Yes,Yes,Yes,142,11.07,Low Value
NP01165,2024-12-13,2024-12,Email Campaign,21.13,No,,No,No,No,No,0,0,Churned
NP01224,2024-12-13,2024-12,Referral,70.72,Yes,2024-12-15,Yes,Yes,Yes,Yes,123,15.16,Medium Value
NP01240,2024-12-13,2024-12,Organic Search,33.57,No,,No,No,No,No,0,0,Churned
NP02334,2024-12-13,2024-12,Email Campaign,26.13,Yes,2024-12-13,Yes,Yes,Yes,Yes,151,4.99,Low Value
NP02380,2024-12-13,2024-12,Referral,47.48,Yes,2024-12-14,Yes,Yes,Yes,Yes,144,23.38,Medium Value
NP00248,2024-12-14,2024-12,Paid Social,102.99,Yes,2024-12-16,No,No,No,No,7,1.512,Churned
NP01628,2024-12-14,2024-12,Referral,17.61,Yes,2024-12-14,Yes,Yes,Yes,No,88,19.15,Medium Value
NP02016,2024-12-14,2024-12,Email Campaign,19.12,No,,No,No,No,No,0,0,Churned
NP02262,2024-12-14,2024-12,Paid Social,119.25,Yes,2024-12-14,No,No,No,No,6,5.246999999999999,Churned
NP00334,2024-12-15,2024-12,Paid Social,92.3,Yes,2024-12-17,Yes,Yes,No,No,36,3.021,Churned
NP01032,2024-12-15,2024-12,Paid Social,106.77,Yes,2024-12-18,No,No,No,No,7,0.672,Churned
NP01593,2024-12-15,2024-12,Email Campaign,17.52,No,,No,No,No,No,0,0,Churned
NP02282,2024-12-15,2024-12,Email Campaign,22.14,No,,No,No,No,No,0,0,Churned
NP00584,2024-12-16,2024-12,Organic Search,39.46,Yes,2024-12-16,Yes,Yes,Yes,Yes,169,27.8,High Value
NP00731,2024-12-16,2024-12,Referral,58.7,Yes,2024-12-16,No,No,No,No,5,9.588,Churned
NP01267,2024-12-16,2024-12,Referral,37.72,Yes,2024-12-16,No,No,No,No,4,9.831000000000001,Churned
NP02239,2024-12-16,2024-12,Organic Search,28.72,Yes,2024-12-18,No,No,No,No,6,5.598,Churned
NP02255,2024-12-16,2024-12,Referral,55.11,Yes,2024-12-16,Yes,No,No,No,20,2.9579999999999997,Churned
NP02271,2024-12-16,2024-12,Organic Search,31.56,Yes,2024-12-17,No,No,No,No,5,4.314,Churned
NP00210,2024-12-17,2024-12,Organic Search,30.61,Yes,2024-12-20,Yes,Yes,Yes,Yes,156,25.59,High Value
NP00713,2024-12-17,2024-12,Paid Social,71.38,Yes,2024-12-19,No,No,No,No,4,7.413,Churned
NP00783,2024-12-17,2024-12,Paid Social,116.79,No,,No,No,No,No,0,0,Churned
NP00875,2024-12-17,2024-12,Email Campaign,12.66,No,,No,No,No,No,0,0,Churned
NP01187,2024-12-17,2024-12,Email Campaign,25.45,Yes,2024-12-20,No,No,No,No,4,0.966,Churned
NP00560,2024-12-18,2024-12,Referral,52.95,Yes,2024-12-20,Yes,Yes,Yes,Yes,175,27.34,High Value
NP00705,2024-12-18,2024-12,Paid Social,78.17,Yes,2024-12-20,No,No,No,No,1,3.345,Churned
NP00711,2024-12-18,2024-12,Organic Search,35.54,Yes,2024-12-21,Yes,Yes,No,No,53,2.34,Churned
NP00884,2024-12-18,2024-12,Email Campaign,13.67,No,,No,No,No,No,0,0,Churned
NP01404,2024-12-19,2024-12,Email Campaign,23.01,No,,No,No,No,No,0,0,Churned
NP01641,2024-12-19,2024-12,Email Campaign,15.68,Yes,2024-12-21,Yes,Yes,Yes,No,61,5.78,Low Value
NP02136,2024-12-19,2024-12,Paid Social,98.13,No,,No,No,No,No,0,0,Churned
NP02286,2024-12-19,2024-12,Referral,61.98,Yes,2024-12-19,Yes,Yes,Yes,Yes,173,25.5,High Value
NP00538,2024-12-20,2024-12,Paid Social,91.68,No,,No,No,No,No,0,0,Churned
NP01020,2024-12-20,2024-12,Email Campaign,17.88,Yes,2024-12-23,No,No,No,No,7,2.013,Churned
NP02355,2024-12-20,2024-12,Paid Social,92.49,No,,No,No,No,No,0,0,Churned
NP01160,2024-12-21,2024-12,Email Campaign,14.8,No,,No,No,No,No,0,0,Churned
NP01706,2024-12-21,2024-12,Paid Social,106.38,Yes,2024-12-22,Yes,Yes,Yes,No,90,5.43,Low Value
NP00147,2024-12-22,2024-12,Email Campaign,20.89,Yes,2024-12-22,No,No,No,No,10,1.425,Churned
NP00701,2024-12-22,2024-12,Organic Search,46.12,Yes,2024-12-24,Yes,Yes,Yes,Yes,123,3.08,Low Value
NP01719,2024-12-23,2024-12,Email Campaign,22.88,Yes,2024-12-25,No,No,No,No,7,2.8049999999999997,Churned
NP00259,2024-12-24,2024-12,Email Campaign,26.6,No,,No,No,No,No,0,0,Churned
NP00322,2024-12-24,2024-12,Referral,61.53,Yes,2024-12-25,No,No,No,No,5,10.824,Churned
NP01725,2024-12-24,2024-12,Paid Social,92.35,Yes,2024-12-24,Yes,Yes,No,No,57,2.6910000000000003,Churned
NP00588,2024-12-25,2024-12,Paid Social,90.14,Yes,2024-12-26,No,No,No,No,7,0.49799999999999994,Churned
NP00639,2024-12-25,2024-12,Organic Search,35.86,Yes,2024-12-28,No,No,No,No,3,11.658,Churned
NP00675,2024-12-25,2024-12,Paid Social,46.12,Yes,2024-12-27,No,No,No,No,8,2.844,Churned
NP00836,2024-12-25,2024-12,Paid Social,83.9,Yes,2024-12-25,Yes,No,No,No,26,1.236,Churned
NP01300,2024-12-25,2024-12,Organic Search,30.34,No,,No,No,No,No,0,0,Churned
NP00373,2024-12-26,2024-12,Paid Social,102.47,No,,No,No,No,No,0,0,Churned
NP01055,2024-12-26,2024-12,Organic Search,38.54,Yes,2024-12-26,Yes,Yes,No,No,48,6.366,Churned
NP01092,2024-12-26,2024-12,Email Campaign,13.88,Yes,2024-12-29,No,No,No,No,3,1.3499999999999999,Churned
NP01746,2024-12-26,2024-12,Organic Search,26.6,No,,No,No,No,No,0,0,Churned
NP02085,2024-12-26,2024-12,Paid Social,65.52,Yes,2024-12-29,No,No,No,No,6,5.577,Churned
NP02110,2024-12-26,2024-12,Organic Search,33.58,Yes,2024-12-29,Yes,No,No,No,21,2.3489999999999998,Churned
NP02373,2024-12-26,2024-12,Organic Search,48.51,Yes,2024-12-26,No,No,No,No,10,7.509,Churned
NP00130,2024-12-27,2024-12,Referral,68.42,Yes,2024-12-28,No,No,No,No,10,5.346,Churned
NP01053,2024-12-27,2024-12,Referral,70.13,Yes,2024-12-28,Yes,Yes,Yes,Yes,136,27.45,High Value
NP01464,2024-12-27,2024-12,Organic Search,47.89,Yes,2024-12-29,Yes,Yes,Yes,No,98,12.37,Medium Value
NP01619,2024-12-27,2024-12,Referral,67.24,Yes,2024-12-27,Yes,Yes,Yes,Yes,157,16.9,Medium Value
NP01712,2024-12-27,2024-12,Paid Social,105.64,Yes,2024-12-27,No,No,No,No,6,5.172,Churned
NP00203,2024-12-28,2024-12,Organic Search,19.26,Yes,2024-12-28,Yes,Yes,Yes,Yes,124,31.57,High Value
NP00579,2024-12-28,2024-12,Referral,79.04,Yes,2024-12-30,Yes,Yes,Yes,Yes,144,17.44,Medium Value
NP00939,2024-12-28,2024-12,Paid Social,75.36,No,,No,No,No,No,0,0,Churned
NP01139,2024-12-28,2024-12,Email Campaign,17.96,Yes,2024-12-30,Yes,No,No,No,12,4.044,Churned
NP01817,2024-12-28,2024-12,Paid Social,122.21,Yes,2024-12-29,No,No,No,No,1,0.294,Churned
NP01084,2024-12-29,2024-12,Organic Search,23.16,Yes,2024-12-30,No,No,No,No,2,3.297,Churned
NP01709,2024-12-29,2024-12,Paid Social,98.95,No,,No,No,No,No,0,0,Churned
NP01956,2024-12-29,2024-12,Referral,73.63,Yes,2024-12-29,Yes,Yes,Yes,Yes,155,19.51,Medium Value
NP01247,2024-12-30,2024-12,Paid Social,62.14,Yes,2024-12-31,Yes,Yes,No,No,51,3.0359999999999996,Churned
NP01904,2024-12-30,2024-12,Paid Social,91.01,Yes,2025-01-02,Yes,No,No,No,16,3.8819999999999997,Churned
NP00030,2024-12-31,2024-12,Referral,48.44,Yes,2024-12-31,Yes,Yes,Yes,Yes,142,23.81,Medium Value
NP00952,2024-12-31,2024-12,Paid Social,112.75,Yes,2025-01-03,No,No,No,No,7,7.878,Churned
NP01010,2024-12-31,2024-12,Referral,43.39,No,,No,No,No,No,0,0,Churned
NP01597,2024-12-31,2024-12,Referral,55.48,No,,No,No,No,No,0,0,Churned
NP01614,2024-12-31,2024-12,Organic Search,43.79,Yes,2024-12-31,No,No,No,No,3,8.565,Churned
NP01847,2024-12-31,2024-12,Email Campaign,30.9,Yes,2024-12-31,No,No,No,No,10,2.838,Churned
NP01955,2024-12-31,2024-12,Paid Social,77.56,Yes,2025-01-03,No,No,No,No,10,5.303999999999999,Churned
NP02013,2024-12-31,2024-12,Referral,75.05,Yes,2025-01-01,No,No,No,No,4,1.7129999999999999,Churned
NP02391,2024-12-31,2024-12,Referral,49.56,Yes,2025-01-02,Yes,Yes,Yes,Yes,142,13.54,Medium Value
NP00174,2025-01-01,2025-01,Paid Social,98.48,Yes,2025-01-01,No,No,No,No,7,4.3709999999999996,Churned
NP00739,2025-01-01,2025-01,Paid Social,118.24,Yes,2025-01-04,Yes,Yes,No,No,57,4.59,Churned
NP00825,2025-01-01,2025-01,Referral,48.17,Yes,2025-01-02,Yes,Yes,Yes,No,60,26.39,High Value
NP01669,2025-01-01,2025-01,Organic Search,28.96,Yes,2025-01-04,Yes,Yes,No,No,33,4.782,Churned
NP02137,2025-01-01,2025-01,Paid Social,72.91,Yes,2025-01-04,Yes,Yes,Yes,No,113,11.32,Low Value
NP00983,2025-01-02,2025-01,Paid Social,110.3,No,,No,No,No,No,0,0,Churned
NP00106,2025-01-03,2025-01,Email Campaign,17.11,No,,No,No,No,No,0,0,Churned
NP00377,2025-01-03,2025-01,Referral,41.06,Yes,2025-01-05,Yes,Yes,Yes,Yes,163,32.27,High Value
NP01422,2025-01-03,2025-01,Referral,51.28,Yes,2025-01-04,Yes,Yes,Yes,No,98,24.84,Medium Value
NP01485,2025-01-03,2025-01,Email Campaign,10.46,No,,No,No,No,No,0,0,Churned
NP01502,2025-01-03,2025-01,Paid Social,63.91,Yes,2025-01-05,No,No,No,No,3,6.2219999999999995,Churned
NP01574,2025-01-03,2025-01,Referral,60.28,No,,No,No,No,No,0,0,Churned
NP01650,2025-01-03,2025-01,Email Campaign,11.09,No,,No,No,No,No,0,0,Churned
NP02031,2025-01-03,2025-01,Referral,43.96,Yes,2025-01-04,Yes,Yes,No,No,60,8.019,Churned
NP02370,2025-01-03,2025-01,Paid Social,119.13,No,,No,No,No,No,0,0,Churned
NP00094,2025-01-04,2025-01,Email Campaign,19.51,No,,No,No,No,No,0,0,Churned
NP00401,2025-01-04,2025-01,Paid Social,53.56,No,,No,No,No,No,0,0,Churned
NP00740,2025-01-04,2025-01,Organic Search,40.1,Yes,2025-01-05,Yes,No,No,No,26,0,Churned
NP01941,2025-01-04,2025-01,Referral,47.39,No,,No,No,No,No,0,0,Churned
NP02295,2025-01-04,2025-01,Organic Search,37.7,Yes,2025-01-06,Yes,Yes,Yes,No,86,18.5,Medium Value
NP02302,2025-01-04,2025-01,Organic Search,44.01,Yes,2025-01-07,Yes,Yes,Yes,Yes,153,18.02,Medium Value
NP00342,2025-01-05,2025-01,Organic Search,22.85,Yes,2025-01-08,No,No,No,No,5,0,Churned
NP00522,2025-01-05,2025-01,Organic Search,22.94,Yes,2025-01-07,Yes,Yes,No,No,49,6.384,Churned
NP01134,2025-01-05,2025-01,Paid Social,68.55,Yes,2025-01-06,Yes,No,No,No,27,3.4349999999999996,Churned
NP01495,2025-01-05,2025-01,Paid Social,85.37,Yes,2025-01-06,No,No,No,No,1,7.997999999999999,Churned
NP01727,2025-01-05,2025-01,Paid Social,97.44,Yes,2025-01-05,Yes,No,No,No,14,1.02,Churned
NP01892,2025-01-05,2025-01,Referral,68.44,No,,No,No,No,No,0,0,Churned
NP01951,2025-01-05,2025-01,Referral,55.44,No,,No,No,No,No,0,0,Churned
NP01958,2025-01-05,2025-01,Referral,25.32,Yes,2025-01-08,Yes,Yes,Yes,Yes,173,19.24,Medium Value
NP01161,2025-01-06,2025-01,Organic Search,44.23,Yes,2025-01-08,Yes,Yes,Yes,No,106,25.94,High Value
NP01385,2025-01-06,2025-01,Organic Search,26.56,Yes,2025-01-08,No,No,No,No,5,1.4549999999999998,Churned
NP01737,2025-01-06,2025-01,Referral,50.94,Yes,2025-01-09,Yes,Yes,Yes,Yes,141,19.23,Medium Value
NP01854,2025-01-06,2025-01,Paid Social,99.33,Yes,2025-01-09,Yes,Yes,Yes,No,81,10.65,Low Value
NP01093,2025-01-07,2025-01,Organic Search,44.69,Yes,2025-01-08,No,No,No,No,7,3.897,Churned
NP01770,2025-01-07,2025-01,Paid Social,95.47,Yes,2025-01-08,No,No,No,No,6,6.5280000000000005,Churned
NP00993,2025-01-08,2025-01,Organic Search,16.05,Yes,2025-01-09,No,No,No,No,9,4.683,Churned
NP01295,2025-01-08,2025-01,Paid Social,84.98,Yes,2025-01-08,No,No,No,No,10,3.516,Churned
NP02157,2025-01-08,2025-01,Referral,62.33,No,,No,No,No,No,0,0,Churned
NP01166,2025-01-09,2025-01,Paid Social,76.27,Yes,2025-01-10,No,No,No,No,3,4.6049999999999995,Churned
NP01492,2025-01-09,2025-01,Referral,63.22,No,,No,No,No,No,0,0,Churned
NP02326,2025-01-09,2025-01,Organic Search,53.4,Yes,2025-01-09,No,No,No,No,2,2.9099999999999997,Churned
NP00589,2025-01-10,2025-01,Paid Social,51.09,No,,No,No,No,No,0,0,Churned
NP01110,2025-01-10,2025-01,Paid Social,89.94,Yes,2025-01-10,No,No,No,No,3,1.224,Churned
NP01271,2025-01-10,2025-01,Paid Social,71.95,Yes,2025-01-12,Yes,Yes,Yes,Yes,175,22.58,Medium Value
NP01825,2025-01-10,2025-01,Paid Social,108.07,No,,No,No,No,No,0,0,Churned
NP00728,2025-01-11,2025-01,Paid Social,80.82,Yes,2025-01-13,No,No,No,No,7,1.2059999999999997,Churned
NP01272,2025-01-11,2025-01,Organic Search,35.1,Yes,2025-01-12,Yes,Yes,Yes,Yes,124,5.88,Low Value
NP01991,2025-01-11,2025-01,Email Campaign,30.63,Yes,2025-01-14,No,No,No,No,8,3.546,Churned
NP02083,2025-01-11,2025-01,Referral,63.19,Yes,2025-01-13,Yes,Yes,Yes,Yes,133,0,Low Value
NP00254,2025-01-12,2025-01,Referral,65.55,Yes,2025-01-12,Yes,Yes,Yes,No,113,6.73,Low Value
NP00587,2025-01-12,2025-01,Organic Search,66.46,Yes,2025-01-14,No,No,No,No,2,9.519,Churned
NP00833,2025-01-14,2025-01,Paid Social,63.73,Yes,2025-01-15,Yes,Yes,Yes,No,98,18.02,Medium Value
NP01024,2025-01-14,2025-01,Paid Social,123.68,No,,No,No,No,No,0,0,Churned
NP01078,2025-01-14,2025-01,Paid Social,120.19,No,,No,No,No,No,0,0,Churned
NP01254,2025-01-14,2025-01,Paid Social,77.99,Yes,2025-01-14,No,No,No,No,5,0,Churned
NP01692,2025-01-14,2025-01,Email Campaign,18.03,Yes,2025-01-17,No,No,No,No,7,1.473,Churned
NP00124,2025-01-15,2025-01,Organic Search,35.59,Yes,2025-01-18,No,No,No,No,3,4.553999999999999,Churned
NP01007,2025-01-15,2025-01,Email Campaign,5,No,,No,No,No,No,0,0,Churned
NP01041,2025-01-15,2025-01,Paid Social,48.95,Yes,2025-01-18,No,No,No,No,10,6.537,Churned
NP01109,2025-01-15,2025-01,Paid Social,80.05,No,,No,No,No,No,0,0,Churned
NP01340,2025-01-15,2025-01,Referral,40.29,Yes,2025-01-16,Yes,Yes,Yes,No,114,23.25,Medium Value
NP01361,2025-01-15,2025-01,Paid Social,89.37,Yes,2025-01-15,No,No,No,No,5,7.056,Churned
NP01622,2025-01-15,2025-01,Organic Search,38.42,No,,No,No,No,No,0,0,Churned
NP02128,2025-01-15,2025-01,Email Campaign,12.38,No,,No,No,No,No,0,0,Churned
NP02189,2025-01-15,2025-01,Referral,24.8,No,,No,No,No,No,0,0,Churned
NP00543,2025-01-16,2025-01,Referral,57.99,No,,No,No,No,No,0,0,Churned
NP01229,2025-01-16,2025-01,Referral,59.44,Yes,2025-01-19,No,No,No,No,5,15.698999999999998,Churned
NP00132,2025-01-17,2025-01,Paid Social,104.59,Yes,2025-01-18,No,No,No,No,6,6.938999999999999,Churned
NP01232,2025-01-17,2025-01,Paid Social,75.34,Yes,2025-01-18,No,No,No,No,3,4.518,Churned
NP01311,2025-01-17,2025-01,Organic Search,38.62,Yes,2025-01-17,No,No,No,No,5,0.213,Churned
NP01387,2025-01-17,2025-01,Email Campaign,11.57,No,,No,No,No,No,0,0,Churned
NP02111,2025-01-17,2025-01,Referral,54.92,Yes,2025-01-20,No,No,No,No,9,6.984,Churned
NP02297,2025-01-17,2025-01,Paid Social,65.5,Yes,2025-01-20,Yes,Yes,No,No,48,3.447,Churned
NP00892,2025-01-18,2025-01,Paid Social,72.67,Yes,2025-01-20,No,No,No,No,6,8.232,Churned
NP00919,2025-01-18,2025-01,Organic Search,31.3,Yes,2025-01-18,Yes,Yes,Yes,Yes,158,7.95,Low Value
NP01432,2025-01-18,2025-01,Paid Social,89.54,No,,No,No,No,No,0,0,Churned
NP01695,2025-01-18,2025-01,Paid Social,90.44,No,,No,No,No,No,0,0,Churned
NP01833,2025-01-18,2025-01,Referral,66.32,Yes,2025-01-21,Yes,Yes,Yes,Yes,128,28.15,High Value
NP02335,2025-01-18,2025-01,Paid Social,75.51,Yes,2025-01-21,Yes,Yes,Yes,No,92,23.5,Medium Value
NP00594,2025-01-19,2025-01,Paid Social,88.31,No,,No,No,No,No,0,0,Churned
NP01457,2025-01-19,2025-01,Paid Social,65.24,No,,No,No,No,No,0,0,Churned
NP02377,2025-01-19,2025-01,Paid Social,61.67,Yes,2025-01-22,No,No,No,No,2,2.9789999999999996,Churned
NP00530,2025-01-20,2025-01,Email Campaign,30.25,No,,No,No,No,No,0,0,Churned
NP01655,2025-01-20,2025-01,Paid Social,93.86,No,,No,No,No,No,0,0,Churned
NP02209,2025-01-20,2025-01,Referral,44.0,Yes,2025-01-22,Yes,Yes,Yes,Yes,126,21.22,Medium Value
NP00215,2025-01-21,2025-01,Paid Social,98.78,No,,No,No,No,No,0,0,Churned
NP00220,2025-01-21,2025-01,Organic Search,46.06,Yes,2025-01-23,No,No,No,No,9,3.597,Churned
NP00428,2025-01-21,2025-01,Paid Social,99.31,No,,No,No,No,No,0,0,Churned
NP00712,2025-01-21,2025-01,Organic Search,25.44,Yes,2025-01-24,Yes,Yes,Yes,Yes,133,22.77,Medium Value
NP01291,2025-01-21,2025-01,Email Campaign,16.98,Yes,2025-01-24,No,No,No,No,9,4.832999999999999,Churned
NP01513,2025-01-21,2025-01,Referral,57.98,No,,No,No,No,No,0,0,Churned
NP01865,2025-01-21,2025-01,Paid Social,87.74,Yes,2025-01-24,Yes,Yes,Yes,Yes,141,15.84,Medium Value
NP02294,2025-01-21,2025-01,Paid Social,82.78,Yes,2025-01-21,No,No,No,No,9,9.530999999999999,Churned
NP00143,2025-01-22,2025-01,Referral,42.49,Yes,2025-01-22,Yes,Yes,Yes,Yes,173,14.39,Medium Value
NP00873,2025-01-22,2025-01,Organic Search,43.26,No,,No,No,No,No,0,0,Churned
NP01057,2025-01-22,2025-01,Referral,55.69,Yes,2025-01-24,Yes,Yes,Yes,Yes,125,13.6,Medium Value
NP01423,2025-01-22,2025-01,Organic Search,12.43,Yes,2025-01-22,Yes,Yes,Yes,Yes,162,17.37,Medium Value
NP01435,2025-01-23,2025-01,Paid Social,112.81,No,,No,No,No,No,0,0,Churned
NP01882,2025-01-23,2025-01,Paid Social,51.75,Yes,2025-01-24,No,No,No,No,10,1.821,Churned
NP02330,2025-01-23,2025-01,Referral,57.47,No,,No,No,No,No,0,0,Churned
NP02386,2025-01-23,2025-01,Paid Social,63.97,No,,No,No,No,No,0,0,Churned
NP00032,2025-01-24,2025-01,Paid Social,72.94,No,,No,No,No,No,0,0,Churned
NP00159,2025-01-24,2025-01,Paid Social,96.48,No,,No,No,No,No,0,0,Churned
NP01067,2025-01-24,2025-01,Referral,81.45,Yes,2025-01-24,Yes,Yes,Yes,Yes,132,8.46,Low Value
NP02041,2025-01-24,2025-01,Organic Search,50.86,Yes,2025-01-26,Yes,Yes,Yes,Yes,123,19.2,Medium Value
NP00123,2025-01-25,2025-01,Paid Social,77.03,Yes,2025-01-25,No,No,No,No,6,4.566,Churned
NP01694,2025-01-25,2025-01,Paid Social,52.62,Yes,2025-01-27,No,No,No,No,9,5.723999999999999,Churned
NP02319,2025-01-25,2025-01,Organic Search,16.14,Yes,2025-01-27,Yes,Yes,Yes,Yes,170,10.72,Low Value
NP00797,2025-01-26,2025-01,Email Campaign,15.5,No,,No,No,No,No,0,0,Churned
NP01608,2025-01-26,2025-01,Organic Search,32.72,Yes,2025-01-29,Yes,Yes,Yes,Yes,146,1.02,Low Value
NP00152,2025-01-27,2025-01,Paid Social,73.56,No,,No,No,No,No,0,0,Churned
NP01328,2025-01-27,2025-01,Paid Social,54.5,Yes,2025-01-30,Yes,Yes,Yes,No,119,3.22,Low Value
NP01522,2025-01-27,2025-01,Paid Social,47.2,No,,No,No,No,No,0,0,Churned
NP01818,2025-01-27,2025-01,Paid Social,83.53,Yes,2025-01-27,No,No,No,No,1,6.594,Churned
NP00476,2025-01-28,2025-01,Paid Social,75.27,No,,No,No,No,No,0,0,Churned
NP01277,2025-01-28,2025-01,Referral,61.98,Yes,2025-01-29,No,No,No,No,2,3.948,Churned
NP01331,2025-01-28,2025-01,Organic Search,29.54,Yes,2025-01-31,No,No,No,No,7,9.039,Churned
NP01496,2025-01-29,2025-01,Paid Social,107.11,Yes,2025-01-30,No,No,No,No,6,6.515999999999999,Churned
NP01711,2025-01-29,2025-01,Paid Social,88.51,Yes,2025-01-29,Yes,Yes,Yes,Yes,137,12.96,Medium Value
NP01811,2025-01-29,2025-01,Paid Social,96.62,No,,No,No,No,No,0,0,Churned
